contrast,midtime,estimate,lower.HPD,upper.HPD
absent effect,124,-0.3810755428303239,-0.8778182358083891,0.12804652364367247
present effect,124,0.3810755428303239,-0.12804652364367247,0.8778182358083891
absent effect,125,-0.3829393903231415,-0.8827960390237126,0.12536905836991974
present effect,125,0.3829393903231415,-0.12536905836991974,0.8827960390237126
absent effect,126,-0.38529340271631285,-0.8993992830501075,0.11067059566127385
present effect,126,0.38529340271631285,-0.11067059566127385,0.8993992830501075
absent effect,127,-0.3874878874738068,-0.903478944865079,0.10908921236419389
present effect,127,0.3874878874738068,-0.10908921236419389,0.903478944865079
absent effect,128,-0.38963733087138597,-0.9029378522663563,0.11188349958114525
present effect,128,0.38963733087138597,-0.11188349958114525,0.9029378522663563
absent effect,129,-0.3916175642632528,-0.9161898415821903,0.10036759379795393
present effect,129,0.3916175642632528,-0.10036759379795393,0.9161898415821903
absent effect,130,-0.39382727092863656,-0.9244534671893934,0.09391751111049046
present effect,130,0.39382727092863656,-0.09391751111049046,0.9244534671893934
absent effect,131,-0.3961451456649907,-0.9288819201021652,0.09274140656789358
present effect,131,0.3961451456649907,-0.09274140656789358,0.9288819201021652
absent effect,132,-0.39846921111966727,-0.928794989636615,0.0953167325744644
present effect,132,0.39846921111966727,-0.0953167325744644,0.928794989636615
absent effect,133,-0.4006503328248323,-0.9354951776004635,0.09070838563867936
present effect,133,0.4006503328248323,-0.09070838563867936,0.9354951776004635
absent effect,134,-0.4031173201629336,-0.9355511839456687,0.09237630995015891
present effect,134,0.4031173201629336,-0.09237630995015891,0.9355511839456687
absent effect,135,-0.4050072914383208,-0.9384802411747586,0.0912636377997881
present effect,135,0.4050072914383208,-0.0912636377997881,0.9384802411747586
absent effect,136,-0.4068771385113429,-0.9411400209617087,0.09124341365056862
present effect,136,0.4068771385113429,-0.09124341365056862,0.9411400209617087
absent effect,137,-0.40915196308181534,-0.9421843195626257,0.09144892627096717
present effect,137,0.40915196308181534,-0.09144892627096717,0.9421843195626257
absent effect,138,-0.4106832615169955,-0.9448834283917531,0.09138746837071962
present effect,138,0.4106832615169955,-0.09138746837071962,0.9448834283917531
absent effect,139,-0.41340181177345686,-0.9445117416105555,0.09417855594860484
present effect,139,0.41340181177345686,-0.09417855594860484,0.9445117416105555
absent effect,140,-0.41555902035504705,-0.9478567628752921,0.09322294288446643
present effect,140,0.41555902035504705,-0.09322294288446643,0.9478567628752921
absent effect,141,-0.41810011985268836,-0.9508549789696196,0.09233871090295939
present effect,141,0.41810011985268836,-0.09233871090295939,0.9508549789696196
absent effect,142,-0.4205326270408315,-0.9561635444920009,0.08950070086557337
present effect,142,0.4205326270408315,-0.08950070086557337,0.9561635444920009
absent effect,143,-0.4230208245458541,-0.9585843150260848,0.08822008321371044
present effect,143,0.4230208245458541,-0.08822008321371044,0.9585843150260848
absent effect,144,-0.4256295676772186,-0.9629955879330525,0.08483127823626453
present effect,144,0.4256295676772186,-0.08483127823626453,0.9629955879330525
absent effect,145,-0.4285219276525497,-0.9662982936356604,0.08260929895646399
present effect,145,0.4285219276525497,-0.08260929895646399,0.9662982936356604
absent effect,146,-0.43095452255547007,-0.9675336872565736,0.08453186893800332
present effect,146,0.43095452255547007,-0.08453186893800332,0.9675336872565736
absent effect,147,-0.433155455951353,-0.9710437827128428,0.0836039492020754
present effect,147,0.433155455951353,-0.0836039492020754,0.9710437827128428
absent effect,148,-0.4359221963998364,-0.9732224685515638,0.08427615620669271
present effect,148,0.4359221963998364,-0.08427615620669271,0.9732224685515638
absent effect,149,-0.4383234785650355,-0.9778949245785565,0.08269048570616286
present effect,149,0.4383234785650355,-0.08269048570616286,0.9778949245785565
absent effect,150,-0.4410152692218713,-0.9661802163112632,0.09581933285905492
present effect,150,0.4410152692218713,-0.09581933285905492,0.9661802163112632
absent effect,151,-0.44365400473189553,-0.9709113634946347,0.0927668273821862
present effect,151,0.44365400473189553,-0.0927668273821862,0.9709113634946347
